if theurl.startswithhttp theurl  theurl7    head  theurltheurl.find    tail  theurltheurl.findresponse_code  0import httplibconn  httplib.HTTPConnectionheadconn.requestHEAD tailres  conn.getresponseresponse_code  intres.statushttpwww.garageband.commp3cat.UZCKbS6N4qk01_Saraenglish.mp3Traceback most recent call last  File check_data_404.py  line 51  in ltmodulegt    run  File check_data_404.py  line 35  in run    res  conn.getresponse  File usrlibpython2.6httplib.py  line 950  in getresponse    response.begin  File usrlibpython2.6httplib.py  line 390  in begin    version  status  reason  self._read_status  File usrlibpython2.6httplib.py  line 354  in _read_status    raise BadStatusLinelinehttplib.BadStatusLineDoes anyone know what Bad Status Line isEdit I tried this for many servers  and many URLs and I still get this error,Why am I getting this error in python  httplib,179736
Is there any module in NodeJS to concatenate and minify JavaScript files,Concat and minify JS files in Node,179736
How do I add the servlets API to my projects pom.xmlmvnrepository.com has lots of servlet api and similarly named projects  that I dont know which is the right one. Or are all of them ok,how to add the servlet api to my pom.xml,63051
I have an ASP.NET MVC action that is returning a JSON object.The JSONstatus 1  message  outputltdiv classc1gtltdiv classc2gtUser generated text  so can be anythingltdivgtltdivgtCurrently my HTML is breaking it. There will be user generated text in the output field  so I have to make sure I escape ALL things that need to be escaped.Does someone have a list of all things I need to escape forIm not using any JSON libraries  just building the string myself.,Where can I find a list of escape characters required for my JSON ajax return type,39677
Why Why WHY doesnt TFSs get latest work consistentlyYou would have thought that feature would have been tested thoroughly.What I have to do is  get specific version  then check both overwrite writetable files + overwrite all files.Is my local setup messed up or you do this also,Why doesnt TFS get latest get the latest,39677
I have a simple hello  world servlet application that I am just playing around with  and pushing it out to my tomcat server on a VPS.When I make a change to my code  and deploy it  tomcat doesnt serve the newly published code even after starting the service again.I stop the service  then push the new war file to webapps  and I make sure to delete the old exploded folder also.When I restart the server  it still serves the older codebase.Is there a setting in the config to stop this behaviourAlso  what folders would I have to delete  Please be specific folders and paths as I have tried deleting some and havent gotten anywhere.  ,How to purge tomcats cache when deploying a new .war file Is there a config setting,39677
Looking for some sample code C for a simple thread pool implementation.I found one on codeproject  but the codebase was just huge and I dont need all that functionality.This is more for educational purposes anyways.,Code for a simple thread pool in C,39677
I have a db table that stores the followingRuleID  objectProperty ComparisonOperator  TargetValue1       age            greater_than             152       username       equal             some_name3       tags           hasAtLeastOne     some_tag some_tag2Now say I have a collection of these rulesListltRulegt rules  db.GetRulesNow I have an instance of a user alsoUser user  db.GetUser....How would I loop through these rules  and apply the logic and perform the comparisons etcifuser.age gt 15ifuser.username  some_nameSince the objects property like age or user_name is stored in the table  along with the comparison operater great_than and equal  how could I possible do thisC is a statically typed language  so not sure how to go forward.,How to implement a rule engine,39677
I have a function that looks for a query parameter and returns a boolean  public static Boolean getBooleanFromRequestHttpServletRequest request  String key         Boolean keyValue  false        ifrequest.getParameterkey  null             String value  request.getParameterkey            ifkeyValue  null                 keyValue  false                        else                 ifvalue.equalsIgnoreCasetrue || value.equalsIgnoreCase1                     keyValue  true                                            return keyValue    I have both junit and easymock in my pom.xml  how do I go about mocking the HttpServletRequest ,How to mock the HttpServletRequest,39677
I reference the hidden field likevar h  document.getElementByIdmyHiddenFieldHow can I set the value to 100  and then output the value using a simple alert,get value of hidden field,39677
How can I convert the hashed result  which is a byte array  to a stringbyte bytePassword  Encoding.UTF8.GetBytespasswordusing MD5 md5  MD5.Create    byte byteHashedPassword  md5.ComputeHashbytePassword I need to convert byteHashedPassword to a string. ,Converting a md5 hash byte array to a string,39677
Is there a way to get all the querystring namevalue pairs into a collectionIm looking for a built in way in .net  if not I can just split on the amp and load a collection.,Is there a way to get all the querystring namevalue pairs into a collection,39677
I want to install Apache Bench on Windows  can someone tell me which MSI to getI did install some MSI but it seems to have installed apache http server.I just need to run Apache Bench  as I am testing an IIS asp.net application.,How to install Apache Bench on Windows 7,39677
Are there any example log4j configuration files XML.I have a java main application.I want log4j to output to console AND write to file.Any examples of this would be greatly appreciated.Im using netbeans if that matters.,Sample xml configuration for log4j  have a main java application and want to write to file,39677
In intelliJ ulimate  running a bare bone spring mvc application I get the errorcannot run program pathtotomcatbincatalina.sh error13 permission deniedHow to I fix this im on a mac,IntelliJ says cannot run program pathtotomcatbincatalina.sh error13 permission denied,39677
Two questionsOn postback when a user clicks submit  how can I add a error message to validation summaryIs it also possible to highlight a particular textbox using the built in .net validation controls,On postback  how can I add a error message to validation summary,39677
Im doing git pull of an open source lib  I dont care what my local copy is I just want to update it with the origins version.i.e. it can blow away my local changes.,How to force update when doing git pull,39677
My appconfig.xml has a definition for my UserDao bean  ltbean iduserDao classcom.blah.core.db.hibernate.UserDaoImplgt        ltproperty namesessionFactory refsessionFactorygt    ltbeangtI have my component scanningltcontextcomponentscan basepackagecom.blah gtMy index action in my HomeController works fine it outputs the contents of a method on my UserService to a freemarker template.Controllerpublic class HomeController     Autowired    private UserService userService    RequestMapping    public ModelAndView Index         ModelAndView mav  new ModelAndView        mav.setViewNameindex        mav.addObjectmessage  userService.sayHello        mav.addObjectusername  userService.getTestUser        return mav    The getTestUser is a new method that makes reference to UserDao  it looks likeServicepublic class UserServiceImpl implements UserService    Autowired    UserDao userDao    public String sayHello         return hello from user service impl part 2        public String getTestUser         return userDao.getById1L.getUsername    I am getting the errororg.springframework.beans.factory.BeanCreationException Error creating bean with name userServiceImpl Injection of autowired dependencies failed nested exception is org.springframework.beans.factory.BeanCreationException Could not autowire field com.blah.core.db.hibernate.UserDao com.blah.core.services.UserServiceImpl.userDao nested exception is org.springframework.beans.factory.NoSuchBeanDefinitionException No matching bean of type com.blah.core.db.hibernate.UserDao found for dependency expected at least 1 bean which qualifies as autowire candidate for this dependency. Dependency annotations org.springframework.beans.factory.annotation.AutowiredrequiredtrueWhat could the issue beIf I didnt do autowire  what would I be doing instead of adding the AutoWire on the UserDao definition.,Could not autowire field  but I have the definition,39677
I want to rollback to a previous commit  and then publish that code  then go back to the latest commit.i.e. so my master is pointing to an older commit version just so I can pulish that version  then I want to go back to the latest commit I was one initially.How can I do this,Want to change my master to an older commit  how can I do this,39677
I have a WCF service that uses basicHttpbinding in development.Now in product we want to use SSL  what changes do I have to make to force SSL connections only,Enable SSL for my WCF service,39677
I have a WCF service that I call from a windows service.The WCF service runs a SSIS package  and that package can take a while to complete and I dont want my windows service to have to wait around for it to finish.How can I make my WCF service call asynchronous  or is it asynchronous by default,How to make a call to my WCF service asynchronous,39677
Is there a way to get all alphabetic chars AZ in an array in PHP so I can loop through them and display them,Way to get all alphabetic chars in an array in PHP,49153
If I had a user logged onto my site  having his id stored in _SESSION  and from his browser he clicked a Save button which would make an AJAX request to the server. Will his _SESSION and cookies be retained in this request  and can I safely rely on the id being present in the _SESSION,Do AJAX requests retain PHP Session info,49153
I have an array in this formatArray    0 gt Array                    28th February  2009 gt bla            1 gt Array                    19th March  2009 gt bla            2 gt Array                    5th April  2009 gt bla            3 gt Array                    19th April  2009 gt bla            4 gt Array                    2nd May  2009 gt bla         I want to sort them out in the ascending order of the dates based on the month  day  and year. Whats the best way to do thatOriginally the emails are being fetched in the MySQL date format  so its possible for me to get the array in this stateArray    20080228some text     20080306some textPerhaps when its in this format  I can loop through them  remove all the  hyphen marks so they are left as integars  sort them using array_sort and loop through them yet again to sort them Would prefer if there was another way as Id be doing 3 loops with this per user.Thanks.Edit I could also do thisarrayindexarrayhumangt28 Feb  2009                    dbgt20080228                    descriptiongtSome text hereBut using this  would there be any way to sort the array based on the db element aloneEdit 2 Updated initial var_dump,How to sort a date array in PHP,49153
  Possible Duplicate  How to change the href for a hyperlink using jQuery  I have this linklta idmyLink_33 hrefjavascripttoggleMe1gtToggleltagtHow can I change the href attribute of this link using Javascriptjquery so the link becomes thislta idmyLink_33 hrefjavascripttoggleMe0gtToggleltagt,How to change href attribute of a link using Jquery,49153
So Im learning java  and I have a question. It seems that the types int  boolean and string will be good for just about everything Ill ever need in terms of variables  except perhaps float could be used when decimal numbers are needed in a number.My question is  are the other types such as long  double  byte  char etc ever used in normal  everyday programming What are some practical things these could be used for What do they exist for ,What is the purpose of long  double  byte  char in Java,49153
How can I validate if the user has selected a file to uploadEdit bumped,How to validate a file upload field using Javascriptjquery,49153
What should someone study at university level if heshe wants to get into robotics and build robotics So far Mechatronics seems to be the field Im looking for I looked at a few plain robotics courses but they seem to be only about the electrical and computer work  and dont include any details on building the mechanical components of robots,What to study to get into robotics,49153
What I would like is to count the number of lines in a textarea  e.gline 1line 2line 3line 4should count up to 4 lines. Basically pressing enter once would transfer you to the next lineThe following code isnt workingvar text  myTextArea.val   var lines  text.splitrvar count  lines.lengthconsole.logcountIt always gives 1 no matter how many lines.,How to get the number of lines in a textarea,49153
In PHPJava one can doclass Sub extends BaseAnd automatically all publicprotected methods  properties  fields  etc of the Super class become a part of the Sub class which can be overridden if necessary.Whats the equivalent for that in Javascript,How to inherit from a class in javascript,49153
How can I sort a treemap using its values rather than the key,How to sort a treemap based on its values,49153
I have an array in this formatArray    0 gt Array                    text gt tests            language gt             advertiserCompetitionScale gt 5            avgSearchVolume gt 7480000            lastMonthSearchVolume gt 9140000            1 gt Array                    text gt personality tests            language gt             advertiserCompetitionScale gt 5            avgSearchVolume gt 165000            lastMonthSearchVolume gt 201000            2 gt Array                    text gt online tests            language gt             advertiserCompetitionScale gt 5            avgSearchVolume gt 246000            lastMonthSearchVolume gt 301000        How can I sort an array in that format  in the descending order of the avgSearchVolume field Is there a built in function for this,Sorting an associative array in PHP,49153
In PHP  we at least the good programmers always start general variable names with a lowercase letter  but class variablesobjects with an uppercase letter to distinguish them. In the same way we start general file names with a lower case letter  but files containing Classes with an upper case letter.E.gltphpnumber123stringa stringcolors_arrayarrayred blue redCatNew CatgtAre the conventions the same in java  i.e Objects starting with uppercase but the rest with lower case  or does everything start with lower case as Ive read in other places,Variable naming conventions in Java,49153
Im trying to show a 2column grid in a javaFx program. This is how Im setting up the grid    GridPane grid  new GridPane    ColumnConstraints column1  new ColumnConstraints    column1.setPercentWidth50    ColumnConstraints column2  new ColumnConstraints    column2.setPercentWidth50    grid.getColumnConstraints.addAllcolumn1  column2 Heres the problem. I want to show a small space between where one column ends  and the other starts. However  the columns are showing up as glued to one another.Heres a screenshotHere each column contains the item name and process  edit  delete buttons.You can see how the columns are glued together. I want them to instead have some space between them.How can I solve thisThe hierarchy of my overall UI is thisScene > ScrollPane > BorderPane > Vbox Center > GridPane,How to set padding between columns of a JavaFX GridPane,49153
I want a .csv list  mysql database  or any other list of all U.S states and cities  including which cities are in which state. From this list I will generate a mysql database with the following fieldsstates  id int  auto_increment  primary  name varchar 255cities  id int  auto_increment  primary  stateId id of the state from states table to which this city belongs  name varchar 255Thanks in advance.,ListDatabase of U.S cities and states,49153
Whats the max lengthnumber of chars in a mediumtext mysql field,Max length of mediumtext,49153
I accidentally committed the wrong files to Git  but I havent pushed the commit to the server yet.How can I undo those commits from the local repository ,How do I undo the most recent local commits in Git,89904
I want to delete a branch both locally and remotely.Failed Attempts to Delete Remote Branch git branch d remotesoriginbugfixerror branch remotesoriginbugfix not found. git branch d originbugfixerror branch originbugfix not found. git branch rd originbugfixDeleted remote branch originbugfix was 2a14ef7. git pushEverything uptodate git pullFrom github.comgitusergitproject new branch bugfix gt originbugfixAlready uptodate.What should I do differently to successfully delete theremotesoriginbugfix branch both locally and remotely,How do I delete a Git branch locally and remotely,95592
How can you find out which process is listening on a port on Windows,How can you find out which process is listening on a port on Windows,4883
How can I get a timestamp in JavaScriptSomething similar to Unix timestamp  that is  a single number that represents the current time and date. Either as a number or a string.,How do you get a timestamp in JavaScript,6068
  Moderator Note Given that this question has already had sixtyseven answers posted to it some of them deleted  consider whether or not you are contributing anything new before posting another one.What are the differences between git pull and git fetch,What is the difference between git pull and git fetch,6068
How do I discard changes in my working copy that are not in the index,How do I discard unstaged changes in Git,4883
How do you delete untracked local files from your current working tree,How to remove local untracked files from the current Git working tree,4883
Whats the equivalent to show tables from MySQL in PostgreSQL,Show tables in PostgreSQL,63051
How can I raise an exception in Python so that it can later be caught via an except block,Manually raising throwing an exception in Python,179736
Here is a piece of C++ code that shows some very peculiar behavior. For some strange reason  sorting the data miraculously makes the code almost six times fasterinclude ltalgorithmgtinclude ltctimegtinclude ltiostreamgtint main     Generate data    const unsigned arraySize  32768    int dataarraySize    for unsigned c  0 c lt arraySize ++c        datac  stdrand  256      With this  the next loop runs faster.    stdsortdata  data + arraySize     Test    clock_t start  clock    long long sum  0    for unsigned i  0 i lt 100000 ++i             Primary loop        for unsigned c  0 c lt arraySize ++c                    if datac gt 128                sum + datac                double elapsedTime  static_castltdoublegtclock  start  CLOCKS_PER_SEC    stdcout ltlt elapsedTime ltlt stdendl    stdcout ltlt sum   ltlt sum ltlt stdendlWithout stdsortdata  data + arraySize  the code runs in 11.54 seconds.With the sorted data  the code runs in 1.93 seconds.Initially  I thought this might be just a language or compiler anomaly  so I tried Javaimport java.util.Arraysimport java.util.Randompublic class Main    public static void mainString args             Generate data        int arraySize  32768        int data  new intarraySize        Random rnd  new Random0        for int c  0 c lt arraySize ++c            datac  rnd.nextInt  256          With this  the next loop runs faster        Arrays.sortdata         Test        long start  System.nanoTime        long sum  0        for int i  0 i lt 100000 ++i                     Primary loop            for int c  0 c lt arraySize ++c                            if datac gt 128                    sum + datac                            System.out.printlnSystem.nanoTime  start  1000000000.0        System.out.printlnsum   + sum    With a similar but less extreme result.My first thought was that sorting brings the data into the cache  but then I thought how silly that was because the array was just generated.What is going onWhy is processing a sorted array faster than processing an unsorted arrayThe code is summing up some independent terms  so the order should not matter.                       ,Why is processing a sorted array faster than processing an unsorted array,87234
I have a repo origin on a USB key that I cloned on my hard drive local. I moved origin to a NAS and successfully tested cloning it from here.I would like to know if I can change the URI of origin in the settings of local so it will now pull from the NAS  and not from the USB key.For now  I can see two solutionspush everything to the usborign  and copy it to the NAS again implies a lot of work due to new commits to nasoriginadd a new remote to local and delete the old one I fear Ill break my history.,How to change the URI URL for a remote Git repository,9951
How would you explain JavaScript closures to someone with a knowledge of the concepts they consist of for example functions  variables and the like  but does not understand closures themselvesI have seen the Scheme example given on Wikipedia  but unfortunately it did not help.,How do JavaScript closures work,9951
How do I center the text horizontally and vertically in a TextView  so that it appears exactly in the middle of the TextView in Android,How do I center text horizontally and vertically in a TextView,6068
How do I write a switch statement in Ruby,How to write a switch statement in Ruby,4883
I want to run two commands in a Windows CMD console.In Linux I would do it like thistouch thisfile  ls lstrhHow is it done on Windows,How do I run two commands in one line in Windows CMD,63051
I like the Python list comprehension syntax.Can it be used to create dictionaries too For example  by iterating over pairs of keys and valuesmydict  k v for k v in blah blah blah   doesnt work,Create a dictionary with list comprehension,63051
What are metaclasses and what do we use them for,What are metaclasses in Python,9951
After reading Hidden Features and Dark Corners of C++STL on comp.lang.c++.moderated  I was completely surprised that the following snippet compiled and worked in both Visual Studio 2008 and G++ 4.4.Heres the codeinclude ltstdio.hgtint main    int x  10    while x gt 0  x goes to 0            printfd   x    Id assume this is C  since it works in GCC as well. Where is this defined in the standard  and where has it come from,What is the > operator in C++,87234
How do I perform case insensitive string comparison in JavaScript,How to do case insensitive string comparison,63051
To redirect stdout to a truncated file in Bash  I know to usecmd gt file.txtTo redirect stdout in Bash  appending to a file  I know to usecmd gtgt file.txtTo redirect both stdout and stderr to a truncated file  I know to usecmd ampgt file.txtHow do I redirect both stdout and stderr appending to a file cmd ampgtgt file.txt did not work for me.,How can I redirect and append both stdout and stderr to a file with Bash,63051
Lets say I have a file called app.js. Pretty simplevar express  requireexpressvar app  express.createServerapp.setviews  __dirname + viewsapp.setview engine  ejsapp.get  functionreq  res  res.renderindex  locals     title NowJS + Express Example  app.listen8080What if I have a functions inside tools.js.  How would I import them to use in apps.jsOr...am I supposed to turn tools into a module  and then require it ltlt seems hard  I rather do the basic import of the tools.js file.,In Node.js  how do I include functions from my other files,179736
try    something hereexcept    printthe whatever error occurred.How can I print the errorexception in my except block,How to print an exception in Python,179736
I want to redirect both stdout and stderr of a process to a single file. How do I do that in Bash,Redirect stderr and stdout in Bash,63051
We are working on an S60 version and this platform has a nice Python API..However  there is nothing official about Python on Android  but since Jython exists  is there a way to let the snake and the robot work together,Is there a way to run Python on Android,9951
This is a question you can read everywhere on the web with various answersext  endexplode.  filenameext  substrstrrchrfilename  .  1ext  substrfilename  strrposfilename  . + 1ext  preg_replace...+D  1  filenameexts  split.  filenamen     countexts1ext   extsnetc.However  there is always the best way and it should be on Stack Overflow.,How do I get extract a file extension in PHP,9951
How do you format correctly according to the device configuration a date and time when having year  month  day  hour and minute,How do you format date and time in Android,6068
How do you kill a java.lang.Thread in Java,How do you kill a Thread in Java,63051
s  the brown fox...do something here...s should be The Brown FoxWhats the easiest way to do this,How to capitalize the first letter of each word in a string Python,179736
According to the documentation  theyre pretty much interchangeable.  Is there a stylistic reason to use one over the other,Single quotes vs. double quotes in Python,4883
  See also   How can I see which Git branches are tracking which remote  upstream branchHow can I find out which remote branch a local branch is trackingDo I need to parse git config output  or is there a command that would do this for me,Find out which remote branch a local branch is tracking,4883
I have a process that is already running for a long time and dont want to end it.How do I put it under nohup that is  how do I cause it to continue running even if I close the terminal,How do I put an alreadyrunning process under nohup,63051
Is there a simple way or method to convert an Stream into a byte in C,How to convert an Stream into a byte in C,6068
I have installed a python package with python setup.py install.How do I uninstall it,python setup.py uninstall,63051
While asking this question  I realized I didnt know much about raw strings. For somebody claiming to be a Django trainer  this sucks.I know what an encoding is  and I know what u alone does since I get what is Unicode.But what does r do exactly What kind of string does it result inAnd above all  what the heck does ur doFinally  is there any reliable way to go back from a Unicode string to a simple raw stringAh  and by the way  if your system and your text editor charset are set to UTF8  does u actually do anything,What exactly do u and r string flags do  and what are raw string literals,9951
I want to delete all keys. I want everything wiped out and give me a blank database. Is there a way to do this in Redis client,How do I delete everything in Redis,179736
What is the difference between const and readonly in C When would you use one over the other,What is the difference between const and readonly in C,4883
How do I convert int into ListltIntegergt in JavaOf course  Im interested in any other answer than doing it in a loop  item by item. But if theres no other answer  Ill pick that one as the best to show the fact that this functionality is not part of Java.,How to convert int into List in Java,6068
In the python builtin open function  what is the exact difference between the modes w  a  w+  a+  and r+In particular  the documentation implies that all of these will allow writing to the file  and says that it opens the files for appending  writing  and updating specifically  but does not define what these terms mean.,python open builtin function difference between modes a  a+  w  w+  and r+,63051
I want to traverse all subdirectories  except the node_modules directory.,How can I exclude directories from grep R,179736
FBFriendModel.find    id 333  function err  docs     docs.remove Remove all the documents that matchThe above doesnt seem to work. The records are still there. Can someone fix,How do I remove documents using Node.js Mongoose,179736
Lets say I have a file. How do I write hello TAB alex,How do I write a tab in Python,179736
What is export forWhat is the difference betweenexport namevalueandnamevalue,Defining a variable with or without export,63051
Because I see a lot of processes there  and the time column shows big values for all of them.,How do I kill all the processes in Mysql show processlist,179736
In Python  when should you use lists and when tuplesSometimes you dont have a choice  for example if you havehello s you are s years old  xthen x must be a tuple.But if I am the one who designs the API and gets to choose the data types  then what are the guidelines,List vs tuple  when to use each,63051
What is this idiom and when should it be used Which problems does it solve Does the idiom change when C++11 is usedAlthough its been mentioned in many places  we didnt have any singular what is it question and answer  so here it is. Here is a partial list of places where it was previously mentionedWhat are your favorite C++ Coding Style idioms  CopyswapCopy constructor and  operator overload in C++ is a common function possibleWhat is copy elision and how it optimizes copyandswap idiomC++ dynamically allocating an array of objects,What is the copyandswap idiom,87234
How can I check whether a variable is defined in Ruby  Is there an issettype method available,Checking if a variable is defined,4883
I would like to execute a following querydb.mycollection.findHAS IMAGE URLWhat should be the correct syntax,How do you query for is not null in Mongo,179736
What do I have to do in Python to figure out which encoding a string has,How do I check if a string is unicode or ascii,179736
How can I get crash data stack traces at least from my Android application At least when working on my own device being retrieved by cable  but ideally from any instance of my application running on the wild so that I can improve it and make it more solid.,How do I obtain crashdata from my Android application,6068
I want to get 1 to 24  1 being 1am Pacific Time.How can I get that number in Node.JSI want to know what time it is in Pacific time right now.,How do I get the time of day in javascriptNode.js,179736
t  eupdated_parseddt  datetime.datetimet0 t1 t2 t3 t4 t5 t6print dtgtgtgt20100128 083949.000003How do I turn that into a stringJanuary 28  2010,How do I turn a python datetime into a string  with readable format date,179736
Suppose this is the stringThe   fox jumped   over    the log.It would result inThe fox jumped over the log.What is the simplest  12 liner that can do this Without splitting and going into lists...,Simple way to remove multiple spaces in a string,179736
In Vim  I did too much undo. How do I undo this that is  redo,How do I do redo i.e. undo undo in Vim,63051
Why prefer composition over inheritance  What tradeoffs are there for each approach  When should you choose inheritance over composition,Prefer composition over inheritance,4883
java.util.Date vs java.sql.Date when to use which and why,java.util.Date vs java.sql.Date,63051
A colleague once told me that the last option when everything has failed to debug on Linux was to use strace.I tried to learn the science behind this strange tool  but I am not a system admin guru and I didn’t really get results.So What is it exactly and what does it doHow and in which cases should it be usedHow should the output be understood and processedIn brief  in simple words  how does this stuff work,How should strace be used,9951
Particularly  where can I browse the source code for any android source applicatione.g.the contact application  Is the only way to go to download all there is,Where can I find Android source code online,6068
I have a proprietary jar that I want to add to my pom as a dependency.But I dont want to add it to a repository. The reason is that I want my usual maven commands such as mvn compile  etc  to work out of the box. Without demanding from the developers a to add it to some repository by themselves.I want the jar to be in a 3rdparty lib in source control  and link to it by relative path from the pom.xml file.Can this be done How,Maven add a dependency to a jar by relative path,63051
data          ids 12  3  4  5  6   ...        urllib2.urlopenhttpabc.comapipostscreate urllib.urlencodedataI want to send a POST request  but one of the fields should be a list of numbers. How can I do that  JSON,How do I send a POST request as a JSON,179736
On the NerdDinner example of Professional ASP.NET MVC 1.0 theres a method to create a new dinner as copied bellow page 89 of the free NerdDinner version.There it checks ModelState.IsValid for true. It seems to check if the model is valid for the database that is  it catches data type conversions  like dates with invalid format  but not business rules. Is that trueWhen submitting the form  if you have an error in the date  ModelState.IsValid will be false and youll get back an error  but only for the date because AddRuleViolations was never executed. If you remove the check for ModelState.IsValid completely  then youll get all the errors due to the exception  including a marking in the date when it is invalid. Then  why is the check for ModelState.IsValid there at all Am I missing something  POST DinnersCreate AcceptVerbsHttpVerbs.Post public ActionResult CreateDinner dinner     if ModelState.IsValid         try             dinner.HostedBy  SomeUser             dinnerRepository.Adddinner            dinnerRepository.Save            return RedirectToActionDetails  new id  dinner.DinnerID           catch             ModelState.AddRuleViolationsdinner.GetRuleViolations                  return Viewdinner  ,What is ModelState.IsValid valid for in ASP.NET MVC in NerdDinner,6068
I want a command or probably an option to cp that creates the destination directory if it does not exist.Examplecp  file pathtocopyfiletoisverydeepthere,Linux copy and create destination dir if it does not exist,63051
At least on my local instance  when I create tables  they are all prefixed with dbo.. Why is that,Why do table names in SQL Server start with dbo,6068
In Android  when layout out widgets  whats the difference between fill_parent match_parent in API Level 8 and higher and wrap_contentIs there any documentation where you can point to Im interested in understanding it very well.,Whats the difference between fill_parent and wrap_content,6068
I want to URL encode thisSELECT name FROM user WHERE uid  me Do I have to download a module for this I already have the request module.,How do I URl encode something in Node.js,179736
I have a JTable in which I set the column size as followstable.setAutoResizeModeJTable.AUTO_RESIZE_OFFtable.getColumnModel.getColumn0.setPreferredWidth27table.getColumnModel.getColumn1.setPreferredWidth120table.getColumnModel.getColumn2.setPreferredWidth100table.getColumnModel.getColumn3.setPreferredWidth90table.getColumnModel.getColumn4.setPreferredWidth90table.getColumnModel.getColumn6.setPreferredWidth120table.getColumnModel.getColumn7.setPreferredWidth100table.getColumnModel.getColumn8.setPreferredWidth95table.getColumnModel.getColumn9.setPreferredWidth40table.getColumnModel.getColumn10.setPreferredWidth400This works fine  but when the table is maximized  I get empty space to the right of the last column. Is it possible to make the last column resize to the end of the window when resizedI found AUTO_RESIZE_LAST_COLUMN property in docs but it does not work.Edit JTable is in a JScrollPane its prefered size is set.,Java JTable setting Column Width,89904
I have an HttpServletRequest object.How do I get the complete and exact URL that caused this call to arrive at my servletOr at least as accurately as possible  as there are perhaps things that can be regenerated the order of the parameters  perhaps.,HttpServletRequest to complete URL,63051
Is there a way to send a file using POST from a Python script,Send file using POST from a Python script,4883
I would like to be able to get the name of a variable as a string but I dont know if Python has that much introspection capabilities. Something likegtgtgt printmy_var.__name__my_varI want to do that because I have a bunch of variables Id like to turn into a dictionary like bar  Truefoo  Falsegtgtgt my_dict  dictbarbar  foofoogtgtgt print my_dict foo False  bar TrueBut Id like something more automatic than that.Python have locals and vars  so I guess there is a way.,Simpler way to create dictionary of separate variables,9951
Now that its clear what a metaclass is  there is an associated concept that I use all the time without knowing what it really means. I suppose everybody made once a mistake with parenthesis  resulting  in an object is not callable exception. Whats more  using __init__ and __new__ lead to wonder what this bloody __call__ can be used for.Could you give me some explanations  including examples with the magic method ,What is a callable,9951
What is the difference between old style and new style classes in Python  When should I use one or the other,What is the difference between old style and new style classes in Python,4883
I cant seem to Google it  but I want a function that does thisAccept 3 arguments or more  whateverURL a dictionary of paramsPOST or GETReturn me the results  and the response code.Is there a snippet that does this,Simple URL GETPOST function in Python,179736
I want to print something in console  so that I can debug it.  But for some reason  nothing prints in my Android application.  How do I debug thenpublic class HelloWebview extends Activity     WebView webview        private static final String LOG_TAG  WebViewDemo    private class HelloWebViewClient extends WebViewClient         Override        public boolean shouldOverrideUrlLoadingWebView view  String url             view.loadUrlurl            return true                 Called when the activity is first created.     Override    public void onCreateBundle savedInstanceState         super.onCreatesavedInstanceState        setContentViewR.layout.main        webview  WebView findViewByIdR.id.webview        webview.setWebViewClientnew HelloWebViewClient        webview.getSettings.setJavaScriptEnabledtrue        webview.setWebChromeClientnew MyWebChromeClient        webview.loadUrlhttpexample.com            System.out.printlnI am here    ,Why doesnt System.out.println work in Android,179736
If I put a div in the head and displaynone  than use JavaScript to display it  will this workEditI have stuff loaded in AJAX. And as my AJAX changes the main portion of the site  I want to change the metatags as well.,Is it possible to use JavaScript to change the metatags of the page,179736
How do I dump the data  and only the data  not the schema  of some SQLite3 tables of a database not all the tablesThe dump should be in SQL format  as it should be easily reentered into the database later and should be done from the command line. Something likesqlite3 db .dumpbut without dumping the schema and selecting which tables to dump.,How do I dump the data of some SQLite3 tables,6068
I am reading this book NLTK and it is confusing.  Entropy is defined as  Entropy is the sum of the probability of each label  times the log probability of that same labelHow can I apply entropy and maximum entropy in terms of text mining  Can someone give me a easy  simple example visual,What is entropy and information gain,179736
How do I get the number of elements in a list in jinja2 templateFor example  in Pythonprinttemplate.renderproductsand in jinja2ltspangtYou have what goes here productsltspangt,Get lengths of a list in a jinja2 template,63051
Can I have certain settings that are universal for all my users,How to set environment variable for everyone under my linux system,179736
I have two solutions which have some common code  so Id like to extract it out and share it between them. Furthermore  Id like to be able to release that library independently because it might be useful to others. Whats the best way to do it with Visual Studio 2008 Is a project present in more than one solution Do I have a separate solution for the separate piece of code Can a solution depend on another one,How do you share code between projectssolutions in Visual Studio,6068
With administrative permissions im mysql  how can I see all the open connections to a specific db in my server,mysql see all open connections to a given database,63051
     name book     tags         words abc 123         lat 33         long 22    Suppose this is a document. How do I remove words completely from all the documents in this collection I want all documents to be without words       name book      tags          lat 33          long 22     ,How to remove a field completely from a MongoDB document,179736
I have seen interesting posts explaining subtleties about git reset.Unfortunately  the more I read about it  the more it appears that I dont understand it fully. I come from a SVN background and Git is a whole new paradigm. I got mercurial easily  but Git is much more technical.I think git reset is close to hg revert  but it seems there are differences.So what exactly does git reset do Please include detailed explanations aboutthe options hard  soft and mergethe strange notation you use with HEAD such as HEAD and HEAD1concrete use cases and work flowsconsequences on the working copy  the HEAD and your global stress level.,In plain English  what does git reset do,9951
How can I find out the instance id of an ec2 instance from within the ec2 instance,How to get the instance id from within an ec2 instance,63051
I have a script that is to be run by a person that logs in to the server with SSH.Is there a way to find out automatically what IP address the user is connecting fromOf course  I could ask the user it is a tool for programmers  so no problem with that  but it would be cooler if I just found out.,Find the IP address of the client in an SSH session,63051
